Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
;Eichstr.;;;;;;;Haddamar;;;;;;34560
;Entengasse;;;;;;;Haddamar;;;;;;34560
;Friedhofstr.;;;;;;;Haddamar;;;;;;34560
;Kurtstr.;;;;;;;Haddamar;;;;;;34560
;Rosenwiese;;;;;;;Haddamar;;;;;;34560
;Wernergasse;;;;;;;Haddamar;;;;;;34560
;Zierweg;;;;;;;Haddamar;;;;;;34560
;Züschener Str.;;;;;;;Haddamar;;;;;;34560
;Am Brauplatz;;;;;;;Lohne;;;;;;34560
;Am Dachsberg;;;;;;;Lohne;;;;;;34560
;Am Hasenberg;;;;;;;Lohne;;;;;;34560
;Am Zollstock;;;;;;;Lohne;;;;;;34560
;Chattenblick;;;;;;;Lohne;;;;;;34560
;Damenallee;;;;;;;Lohne;;;;;;34560
;Diewesgasse;;;;;;;Lohne;;;;;;34560
;Emstaler Str.;;;;;;;Lohne;;;;;;34560
;Fohlenweide;;;;;;;Lohne;;;;;;34560
;Georg-Itter-Str.;;;;;;;Lohne;;;;;;34560
;Gudensberger Str.;;;;;;;Lohne;;;;;;34560
;Hewe;;;;;;;Lohne;;;;;;34560
;Hinter den Gärten;;;;;;;Lohne;;;;;;34560
;Hofstatt;;;;;;;Lohne;;;;;;34560
;Jerrengasse;;;;;;;Lohne;;;;;;34560
;Klause;;;;;;;Lohne;;;;;;34560
;Pfarrweg;;;;;;;Lohne;;;;;;34560
;Samtwiesen;;;;;;;Lohne;;;;;;34560
;Schmiedeweg;;;;;;;Lohne;;;;;;34560
;Waldecker Str.;;;;;;;Lohne;;;;;;34560
;Wirtsgasse;;;;;;;Lohne;;;;;;34560
;Ziegelhütte;;;;;;;Lohne;;;;;;34560
;Zum Hirtenhof;;;;;;;Lohne;;;;;;34560
;Am Nußbaum;;;;;;;Obermöllrich;;;;;;34560
;Am Stein;;;;;;;Obermöllrich;;;;;;34560
;An der Hand;;;;;;;Obermöllrich;;;;;;34560
;Birkenhof;;;;;;;Obermöllrich;;;;;;34560
;Cappeler Str.;;;;;;;Obermöllrich;;;;;;34560
;Hochrain;;;;;;;Obermöllrich;;;;;;34560
;Hochwiese;;;;;;;Obermöllrich;;;;;;34560
;Im Boden;;;;;;;Obermöllrich;;;;;;34560
;Jahnstr.;;;;;;;Obermöllrich;;;;;;34560
;Lautenbachstr.;;;;;;;Obermöllrich;;;;;;34560
;Lindensteinstr.;;;;;;;Obermöllrich;;;;;;34560
;Mühlenpfad;;;;;;;Obermöllrich;;;;;;34560
;Palmenweg;;;;;;;Obermöllrich;;;;;;34560
;Spiegelstr.;;;;;;;Obermöllrich;;;;;;34560
;Werkeler Str.;;;;;;;Obermöllrich;;;;;;34560
;Weststr.;;;;;;;Obermöllrich;;;;;;34560
;Zum Stein;;;;;;;Obermöllrich;;;;;;34560
;Bergstr.;;;;;;;Rothhelmshausen;;;;;;34560
;Birkenweg;;;;;;;Rothhelmshausen;;;;;;34560
;Braunauer Str.;;;;;;;Rothhelmshausen;;;;;;34560
;Rothhelmshof;;;;;;;Rothhelmshausen;;;;;;34560
;V. d. Schneidelwald;;;;;;;Rothhelmshausen;;;;;;34560
;Wiesenstr.;;;;;;;Rothhelmshausen;;;;;;34560
;Zum Birnbaum;;;;;;;Rothhelmshausen;;;;;;34560
;Bahnhofstr.;;;;;;;Ungedanken;;;;;;34560
;Bergweg;;;;;;;Ungedanken;;;;;;34560
;Bürabergstr.;;;;;;;Ungedanken;;;;;;34560
;Deichäcker;;;;;;;Ungedanken;;;;;;34560
;Ederblick;;;;;;;Ungedanken;;;;;;34560
;Feldstr.;;;;;;;Ungedanken;;;;;;34560
;Hardtblick;;;;;;;Ungedanken;;;;;;34560
;Hauptstr.;;;;;;;Ungedanken;;;;;;34560
;Im Unterfeld;;;;;;;Ungedanken;;;;;;34560
;Nordstr.;;;;;;;Ungedanken;;;;;;34560
;Obere Ostenbachstr.;;;;;;;Ungedanken;;;;;;34560
;Ostenbachstr.;;;;;;;Ungedanken;;;;;;34560
;Oststr.;;;;;;;Ungedanken;;;;;;34560
;Pfarrstr.;;;;;;;Ungedanken;;;;;;34560
;Postweg;;;;;;;Ungedanken;;;;;;34560
;Schönsteinstr.;;;;;;;Ungedanken;;;;;;34560
;Steinäcker;;;;;;;Ungedanken;;;;;;34560
;Südstr.;;;;;;;Ungedanken;;;;;;34560
;Waldstr.;;;;;;;Ungedanken;;;;;;34560
;Am Mühlenberg;;;;;;;Wehren;;;;;;34560
;Bachstr.;;;;;;;Wehren;;;;;;34560
;Bei den Grünen Platten;;;;;;;Wehren;;;;;;34560
;Dorlaer Str.;;;;;;;Wehren;;;;;;34560
;Eulenäcker;;;;;;;Wehren;;;;;;34560
;Himmelweg;;;;;;;Wehren;;;;;;34560
;Hinter der Kirche;;;;;;;Wehren;;;;;;34560
;In den Wiesen;;;;;;;Wehren;;;;;;34560
;In der Höhle;;;;;;;Wehren;;;;;;34560
;In der Lücke;;;;;;;Wehren;;;;;;34560
;Kirchberger Str.;;;;;;;Wehren;;;;;;34560
;Lindenstr.;;;;;;;Wehren;;;;;;34560
;Querstr.;;;;;;;Wehren;;;;;;34560
;Am Ellergarten;;;;;;;Werkel;;;;;;34560
;Am Freien Hof;;;;;;;Werkel;;;;;;34560
;Am Hilgenstein;;;;;;;Werkel;;;;;;34560
;An der Kirche;;;;;;;Werkel;;;;;;34560
;Auf der Binge;;;;;;;Werkel;;;;;;34560
;Bleichengasse;;;;;;;Werkel;;;;;;34560
;Festwiese;;;;;;;Werkel;;;;;;34560
;Frankfurter Str.;;;;;;;Werkel;;;;;;34560
;Goldbach;;;;;;;Werkel;;;;;;34560
;Haddamarstr.;;;;;;;Werkel;;;;;;34560
;Neue Str.;;;;;;;Werkel;;;;;;34560
;Obermöllricher Str.;;;;;;;Werkel;;;;;;34560
;Raiffeisenstr.;;;;;;;Werkel;;;;;;34560
;Steinbinge;;;;;;;Werkel;;;;;;34560
;Wehrener Str.;;;;;;;Werkel;;;;;;34560
;Zum Jakobsbörnchen;;;;;;;Werkel;;;;;;34560
;Altendorfer Str.;;;;;;;Züschen;;;;;;34560
;Alter Weg;;;;;;;Züschen;;;;;;34560
;Am Grachenturm;;;;;;;Züschen;;;;;;34560
;Am Hengsberg;;;;;;;Züschen;;;;;;34560
;Am Kreuzborn;;;;;;;Züschen;;;;;;34560
;An der Stadtkirche;;;;;;;Züschen;;;;;;34560
;Auf dem Platz;;;;;;;Züschen;;;;;;34560
;Auf der Bösen Hecke;;;;;;;Züschen;;;;;;34560
;Auf der Lehmkaute;;;;;;;Züschen;;;;;;34560
;Brückengarten;;;;;;;Züschen;;;;;;34560
;Heimarshäuser Str.;;;;;;;Züschen;;;;;;34560
;Hinter der Mauer;;;;;;;Züschen;;;;;;34560
;Kalkröse;;;;;;;Züschen;;;;;;34560
;Meysenbugring;;;;;;;Züschen;;;;;;34560
;Mittelstr.;;;;;;;Züschen;;;;;;34560
;Mühlenallee;;;;;;;Züschen;;;;;;34560
;Obertor;;;;;;;Züschen;;;;;;34560
;Pflichthaus;;;;;;;Züschen;;;;;;34560
;Schloßblick;;;;;;;Züschen;;;;;;34560
;Stadtblick;;;;;;;Züschen;;;;;;34560
;Untertor;;;;;;;Züschen;;;;;;34560
;Wellener Str.;;;;;;;Züschen;;;;;;34560
;Zimmerplatz;;;;;;;Züschen;;;;;;34560
;Zum Graben;;;;;;;Züschen;;;;;;34560
;Zum Mühlengrund;;;;;;;Züschen;;;;;;34560
;Zum Riesenstein;;;;;;;Züschen;;;;;;34560
;Zur Hessel;;;;;;;Züschen;;;;;;34560
;Zur Lauge;;;;;;;Züschen;;;;;;34560
;Zäuneweg;;;;;;;Züschen;;;;;;34560
;Dorfstr.;;;;;;;Appenhain;;;;;;34630
;Haubengarten   ;;;;;;;Appenhain;;;;;;34630
;Zum Mühlengrund     ;;;;;;;Appenhain;;;;;;34630
;Am Holzbach                ;;;;;;;Gilserberg;;;;;;34630
;Am Weidehof    ;;;;;;;Gilserberg;;;;;;34630
;Bahnhofstr.         ;;;;;;;Gilserberg;;;;;;34630
;Berggartenstr.          ;;;;;;;Gilserberg;;;;;;34630
;Berliner Str.        ;;;;;;;Gilserberg;;;;;;34630
;Bornfeldring;;;;;;;Gilserberg;;;;;;34630
;Bornfeldstr.;;;;;;;Gilserberg;;;;;;34630
;Breite Rod;;;;;;;Gilserberg;;;;;;34630
;Buchwaldstr.;;;;;;;Gilserberg;;;;;;34630
;Egelsbachweg;;;;;;;Gilserberg;;;;;;34630
;Gilsaweg  ;;;;;;;Gilserberg;;;;;;34630
;Grohbergstr.  ;;;;;;;Gilserberg;;;;;;34630
;Grüne Höfe   ;;;;;;;Gilserberg;;;;;;34630
;Hoherodstr. ;;;;;;;Gilserberg;;;;;;34630
;Im Entenpfuhl    ;;;;;;;Gilserberg;;;;;;34630
;In der Hohle              ;;;;;;;Gilserberg;;;;;;34630
;Kasseler Str.            ;;;;;;;Gilserberg;;;;;;34630
;Kirchweg                  ;;;;;;;Gilserberg;;;;;;34630
;Langer Grundweg    ;;;;;;;Gilserberg;;;;;;34630
;Marburger Str.           ;;;;;;;Gilserberg;;;;;;34630
;Nordstr.         ;;;;;;;Gilserberg;;;;;;34630
;Schäfersgarten   ;;;;;;;Gilserberg;;;;;;34630
;Scheidfeldstr.   ;;;;;;;Gilserberg;;;;;;34630
;Speckertsweg  ;;;;;;;Gilserberg;;;;;;34630
;Thorenäckerweg ;;;;;;;Gilserberg;;;;;;34630
;Thorenwiesenweg ;;;;;;;Gilserberg;;;;;;34630
;Treysaer Weg ;;;;;;;Gilserberg;;;;;;34630
;Ziegelei ;;;;;;;Gilserberg;;;;;;34630
;Auf der Male         ;;;;;;;Heimbach;;;;;;34630
;Burgweg;;;;;;;Heimbach;;;;;;34630
;Heides Hof  ;;;;;;;Heimbach;;;;;;34630
;Hopfenbergweg;;;;;;;Heimbach;;;;;;34630
;Schiffelbacher Str. ;;;;;;;Heimbach;;;;;;34630
;Wohrataler Str. ;;;;;;;Heimbach;;;;;;34630
;Zur Bückling      ;;;;;;;Heimbach;;;;;;34630
;Appenhainer Str.           ;;;;;;;Itzenhain;;;;;;34630
;Bellnhäuser Str.       ;;;;;;;Itzenhain;;;;;;34630
;Breitacker         ;;;;;;;Itzenhain;;;;;;34630
;Hainbuchenstr. ;;;;;;;Itzenhain;;;;;;34630
;Herzwiesenhof              ;;;;;;;Itzenhain;;;;;;34630
;Im Grund          ;;;;;;;Itzenhain;;;;;;34630
;Lindenweg        ;;;;;;;Itzenhain;;;;;;34630
;Teichstr. ;;;;;;;Itzenhain;;;;;;34630
;Winterscheider Str.   ;;;;;;;Itzenhain;;;;;;34630
;Znaimer Str.   ;;;;;;;Itzenhain;;;;;;34630
;Am Teich      ;;;;;;;Lischeid;;;;;;34630
;Am Zimmerplatz     ;;;;;;;Lischeid;;;;;;34630
;Aumühle                     ;;;;;;;Lischeid;;;;;;34630
;Bergstr.;;;;;;;Lischeid;;;;;;34630
;Die Straßengärten        ;;;;;;;Lischeid;;;;;;34630
;Erlengrundweg     ;;;;;;;Lischeid;;;;;;34630
;Haingrundsmühle   ;;;;;;;Lischeid;;;;;;34630
;Heideweg ;;;;;;;Lischeid;;;;;;34630
;Lindenring          ;;;;;;;Lischeid;;;;;;34630
;Lischeider Str.  ;;;;;;;Lischeid;;;;;;34630
;Lommäcker             ;;;;;;;Lischeid;;;;;;34630
;Mengsberger Str.       ;;;;;;;Lischeid;;;;;;34630
;Mühlenweg   ;;;;;;;Lischeid;;;;;;34630
;Rosenstr.               ;;;;;;;Lischeid;;;;;;34630
;Sandweg    ;;;;;;;Lischeid;;;;;;34630
;Schmidtborn       ;;;;;;;Lischeid;;;;;;34630
;Spich  ;;;;;;;Lischeid;;;;;;34630
;Weidenstr. ;;;;;;;Lischeid;;;;;;34630
;Wiesenweg ;;;;;;;Lischeid;;;;;;34630
;Am Berg                      ;;;;;;;Moischeid;;;;;;34630
;Am Damm      ;;;;;;;Moischeid;;;;;;34630
;Am Park;;;;;;;Moischeid;;;;;;34630
;Am Spielplatz      ;;;;;;;Moischeid;;;;;;34630
;Berghecke         ;;;;;;;Moischeid;;;;;;34630
;Bleichweg;;;;;;;Moischeid;;;;;;34630
;Gemündener Str.   ;;;;;;;Moischeid;;;;;;34630
;Hinterm Schloß         ;;;;;;;Moischeid;;;;;;34630
;Querstr.     ;;;;;;;Moischeid;;;;;;34630
;Schloßstr.  ;;;;;;;Moischeid;;;;;;34630
;Schönsteiner Str. ;;;;;;;Moischeid;;;;;;34630
;Wegbornstr.    ;;;;;;;Moischeid;;;;;;34630
;An der Kirche         ;;;;;;;Sachsenhausen;;;;;;34630
;Hirschwinkel            ;;;;;;;Sachsenhausen;;;;;;34630
;Hofackerstr. ;;;;;;;Sachsenhausen;;;;;;34630
;Im Baumgarten  ;;;;;;;Sachsenhausen;;;;;;34630
;Im Bruch                   ;;;;;;;Sachsenhausen;;;;;;34630
;Im Wiesengrund          ;;;;;;;Sachsenhausen;;;;;;34630
;Kartoffelgasse         ;;;;;;;Sachsenhausen;;;;;;34630
;Neue Str.          ;;;;;;;Sachsenhausen;;;;;;34630
;Treysaer Str.;;;;;;;Sachsenhausen;;;;;;34630
;Waldackerstr. ;;;;;;;Sachsenhausen;;;;;;34630
;Zum Berg ;;;;;;;Sachsenhausen;;;;;;34630
;Zum Kuckuckswald;;;;;;;Sachsenhausen;;;;;;34630
;Borngarten;;;;;;;Schönau;;;;;;34630
;Brunnenweg         ;;;;;;;Schönau;;;;;;34630
;Forstweg   ;;;;;;;Schönau;;;;;;34630
;Haingasse         ;;;;;;;Schönau;;;;;;34630
;Hüchelmühle;;;;;;;Schönau;;;;;;34630
;Im Hoffeld    ;;;;;;;Schönau;;;;;;34630
;Kirschbrunnen              ;;;;;;;Schönau;;;;;;34630
;Königsbergstr.            ;;;;;;;Schönau;;;;;;34630
;Pfingstweg      ;;;;;;;Schönau;;;;;;34630
;Schloßbergstr.     ;;;;;;;Schönau;;;;;;34630
;Vorm Wald  ;;;;;;;Schönau;;;;;;34630
;Zum Gilsatal      ;;;;;;;Schönau;;;;;;34630
;Am Hüttenplatz;;;;;;;Schönstein;;;;;;34630
;An der Kirchwiese         ;;;;;;;Schönstein;;;;;;34630
;Eichenweg           ;;;;;;;Schönstein;;;;;;34630
;Eisenhammerweg   ;;;;;;;Schönstein;;;;;;34630
;Hammerweg        ;;;;;;;Schönstein;;;;;;34630
;Jeustweg;;;;;;;Schönstein;;;;;;34630
;Kellerwaldstr.             ;;;;;;;Schönstein;;;;;;34630
;Quellenweg            ;;;;;;;Schönstein;;;;;;34630
;Zum Eggefeld  ;;;;;;;Schönstein;;;;;;34630
;Am Spichen  ;;;;;;;Sebbeterode;;;;;;34630
;Bachstr.                        ;;;;;;;Sebbeterode;;;;;;34630
;Buchenmühle;;;;;;;Sebbeterode;;;;;;34630
;Friedhofsweg   ;;;;;;;Sebbeterode;;;;;;34630
;Hinter der Höh              ;;;;;;;Sebbeterode;;;;;;34630
;Höllbachstr.             ;;;;;;;Sebbeterode;;;;;;34630
;Hohlstr.     ;;;;;;;Sebbeterode;;;;;;34630
;Im Graben           ;;;;;;;Sebbeterode;;;;;;34630
;Lange Str.  ;;;;;;;Sebbeterode;;;;;;34630
;Lindenstr.              ;;;;;;;Sebbeterode;;;;;;34630
;Lohbergstr.  ;;;;;;;Sebbeterode;;;;;;34630
;Sachsenhäuser Str.;;;;;;;Sebbeterode;;;;;;34630
;Treisbach   ;;;;;;;Sebbeterode;;;;;;34630
;Zum Gründchen     ;;;;;;;Sebbeterode;;;;;;34630
;An der Hirtenwiese    ;;;;;;;Winterscheid;;;;;;34630
;Blumenweg;;;;;;;Winterscheid;;;;;;34630
;Bornackerstr.;;;;;;;Winterscheid;;;;;;34630
;Denkmalstr.;;;;;;;Winterscheid;;;;;;34630
;Gartenstr.        ;;;;;;;Winterscheid;;;;;;34630
;Heinrich-Weber-Str.     ;;;;;;;Winterscheid;;;;;;34630
;Hohe Warte;;;;;;;Winterscheid;;;;;;34630
;Itzenhainer Str.      ;;;;;;;Winterscheid;;;;;;34630
;Reitstr.                   ;;;;;;;Winterscheid;;;;;;34630
;Wohnheim Kellerwald  ;;;;;;;Winterscheid;;;;;;34630
;Zum Stiffel          ;;;;;;;Winterscheid;;;;;;34630
;Am Sonnenhang;;;;;;;Deute;;;;;;34281
;An der Kirche;;;;;;;Deute;;;;;;34281
;Auf dem Stück;;;;;;;Deute;;;;;;34281
;Brunslarer Straße;;;;;;;Deute;;;;;;34281
;Böddigerstraße;;;;;;;Deute;;;;;;34281
;Bürgerm.-Horstmann-Str.;;;;;;;Deute;;;;;;34281
;Grüner Weg;;;;;;;Deute;;;;;;34281
;Homberger Straße;;;;;;;Deute;;;;;;34281
;Im Gesänge;;;;;;;Deute;;;;;;34281
;Lerchenweg;;;;;;;Deute;;;;;;34281
;Richardsberg;;;;;;;Deute;;;;;;34281
;Rosengarten;;;;;;;Deute;;;;;;34281
;Schattenbergstraße;;;;;;;Deute;;;;;;34281
;Schulstraße;;;;;;;Deute;;;;;;34281
;Wiesenweg;;;;;;;Deute;;;;;;34281
;Wolfershäuser Weg;;;;;;;Deute;;;;;;34281
;Zum Lotterberg;;;;;;;Deute;;;;;;34281
;Zum Sommerbach;;;;;;;Deute;;;;;;34281
;Zum Sommerfeld;;;;;;;Deute;;;;;;34281
;Zum Zimmerplatz;;;;;;;Deute;;;;;;34281
;Albert-Höhle-Straße;;;;;;;Dissen;;;;;;34281
;Am Gudensberger Feld;;;;;;;Dissen;;;;;;34281
;Am Posthof;;;;;;;Dissen;;;;;;34281
;Amselweg;;;;;;;Dissen;;;;;;34281
;Auf dem Wichtel;;;;;;;Dissen;;;;;;34281
;Blumenstraße;;;;;;;Dissen;;;;;;34281
;Chattenstraße;;;;;;;Dissen;;;;;;34281
;Deuter Straße;;;;;;;Dissen;;;;;;34281
;Dorfstraße;;;;;;;Dissen;;;;;;34281
;Haldorfer Straße;;;;;;;Dissen;;;;;;34281
;Hohler Weg;;;;;;;Dissen;;;;;;34281
;Langenbergstraße;;;;;;;Dissen;;;;;;34281
;Lattingsgarten;;;;;;;Dissen;;;;;;34281
;Odenbergstraße;;;;;;;Dissen;;;;;;34281
;Querallee;;;;;;;Dissen;;;;;;34281
;Roßgasse;;;;;;;Dissen;;;;;;34281
;Stückweg;;;;;;;Dissen;;;;;;34281
;Zum Neuselsberg;;;;;;;Dissen;;;;;;34281
;Zum Scharfenstein;;;;;;;Dissen;;;;;;34281
;Zum Sonneborn;;;;;;;Dissen;;;;;;34281
;Alte Frankfurter Str;;;;;;;Dorla;;;;;;34281
;Alter Hof;;;;;;;Dorla;;;;;;34281
;An der Bickmühle;;;;;;;Dorla;;;;;;34281
;Auf dem Tonacker;;;;;;;Dorla;;;;;;34281
;Brunnenstraße;;;;;;;Dorla;;;;;;34281
;Eichenweg;;;;;;;Dorla;;;;;;34281
;Emsaue;;;;;;;Dorla;;;;;;34281
;Forstweg;;;;;;;Dorla;;;;;;34281
;Kirchgasse;;;;;;;Dorla;;;;;;34281
;Kleiweg;;;;;;;Dorla;;;;;;34281
;Mühlenfeld;;;;;;;Dorla;;;;;;34281
;Ringstraße;;;;;;;Dorla;;;;;;34281
;Sandfeld;;;;;;;Dorla;;;;;;34281
;Wehrener Straße;;;;;;;Dorla;;;;;;34281
;Wiesengrund;;;;;;;Dorla;;;;;;34281
;Zum Weißenborn;;;;;;;Dorla;;;;;;34281
;Am Burgfeld;;;;;;;Gleichen;;;;;;34281
;Bruchwiesenweg;;;;;;;Gleichen;;;;;;34281
;Dorlaer Weg;;;;;;;Gleichen;;;;;;34281
;Gleichener Mühle;;;;;;;Gleichen;;;;;;34281
;Hinter den Gärten;;;;;;;Gleichen;;;;;;34281
;Im Wiesental;;;;;;;Gleichen;;;;;;34281
;Kirchberger Straße;;;;;;;Gleichen;;;;;;34281
;Lohner Straße;;;;;;;Gleichen;;;;;;34281
;Mittelring;;;;;;;Gleichen;;;;;;34281
;Mühlbach;;;;;;;Gleichen;;;;;;34281
;Niedensteiner Str.;;;;;;;Gleichen;;;;;;34281
;Raiffeisenstraße;;;;;;;Gleichen;;;;;;34281
;Seilerweg;;;;;;;Gleichen;;;;;;34281
;Wartbergblick;;;;;;;Gleichen;;;;;;34281
;Weberspfad;;;;;;;Gleichen;;;;;;34281
;Ahornstraße;;;;;;;Gudensberg;;;;;;34281
;Akazienweg;;;;;;;Gudensberg;;;;;;34281
;Alter Markt;;;;;;;Gudensberg;;;;;;34281
;Am Emmerfeld;;;;;;;Gudensberg;;;;;;34281
;Am Güntersberg;;;;;;;Gudensberg;;;;;;34281
;Am Rebstock;;;;;;;Gudensberg;;;;;;34281
;Am Ringwall;;;;;;;Gudensberg;;;;;;34281
;Am Schloßberg;;;;;;;Gudensberg;;;;;;34281
;An der Dechsel;;;;;;;Gudensberg;;;;;;34281
;Anne-Frank-Straße;;;;;;;Gudensberg;;;;;;34281
;Astrid-Lindgren-Straße;;;;;;;Gudensberg;;;;;;34281
;Auf dem Bürgel;;;;;;;Gudensberg;;;;;;34281
;Auf dem Faß;;;;;;;Gudensberg;;;;;;34281
;Auf der Fernegerste;;;;;;;Gudensberg;;;;;;34281
;Bahnhofstraße;;;;;;;Gudensberg;;;;;;34281
;Bahnwiesenweg;;;;;;;Gudensberg;;;;;;34281
;Berliner Straße;;;;;;;Gudensberg;;;;;;34281
;Besser Straße;;;;;;;Gudensberg;;;;;;34281
;Birkenweg;;;;;;;Gudensberg;;;;;;34281
;Birnenallee;;;;;;;Gudensberg;;;;;;34281
;Braugasse;;;;;;;Gudensberg;;;;;;34281
;Breslauer Straße;;;;;;;Gudensberg;;;;;;34281
;Buchenborn;;;;;;;Gudensberg;;;;;;34281
;Buchenweg;;;;;;;Gudensberg;;;;;;34281
;Burgunderweg;;;;;;;Gudensberg;;;;;;34281
;Böhmer Weg;;;;;;;Gudensberg;;;;;;34281
;Chattenweg;;;;;;;Gudensberg;;;;;;34281
;Danziger Weg;;;;;;;Gudensberg;;;;;;34281
;Dornfelderweg;;;;;;;Gudensberg;;;;;;34281
;Egerländer Weg;;;;;;;Gudensberg;;;;;;34281
;Erlenweg;;;;;;;Gudensberg;;;;;;34281
;Eschenweg;;;;;;;Gudensberg;;;;;;34281
;Eulauer Weg;;;;;;;Gudensberg;;;;;;34281
;Feuersteinweg;;;;;;;Gudensberg;;;;;;34281
;Fontanestraße;;;;;;;Gudensberg;;;;;;34281
;Freiheit;;;;;;;Gudensberg;;;;;;34281
;Friedrich-Ebert-Str.;;;;;;;Gudensberg;;;;;;34281
;Fritzlarer Straße;;;;;;;Gudensberg;;;;;;34281
;Gerh.-Hauptmann-Str.;;;;;;;Gudensberg;;;;;;34281
;Gestecke;;;;;;;Gudensberg;;;;;;34281
;Goethestraße;;;;;;;Gudensberg;;;;;;34281
;Grabenweg;;;;;;;Gudensberg;;;;;;34281
;Große Binde;;;;;;;Gudensberg;;;;;;34281
;Große Rosenstraße;;;;;;;Gudensberg;;;;;;34281
;Heinrich-Heine-Str.;;;;;;;Gudensberg;;;;;;34281
;Hella-Heynmöller-Straße;;;;;;;Gudensberg;;;;;;34281
;Herderstraße;;;;;;;Gudensberg;;;;;;34281
;Hinter D Amtsgericht;;;;;;;Gudensberg;;;;;;34281
;Hinter dem Hagen;;;;;;;Gudensberg;;;;;;34281
;Hinter der Mauer;;;;;;;Gudensberg;;;;;;34281
;Hintergasse;;;;;;;Gudensberg;;;;;;34281
;Holzweg;;;;;;;Gudensberg;;;;;;34281
;Hornungsgasse;;;;;;;Gudensberg;;;;;;34281
;Hugo-Brunner-Straße;;;;;;;Gudensberg;;;;;;34281
;Hundgasse;;;;;;;Gudensberg;;;;;;34281
;Hölderlinstraße;;;;;;;Gudensberg;;;;;;34281
;Kasseler Straße;;;;;;;Gudensberg;;;;;;34281
;Kastanienweg;;;;;;;Gudensberg;;;;;;34281
;Klapphahn;;;;;;;Gudensberg;;;;;;34281
;Kleine Binde;;;;;;;Gudensberg;;;;;;34281
;Kleine Rosenstraße;;;;;;;Gudensberg;;;;;;34281
;Kleine Trift;;;;;;;Gudensberg;;;;;;34281
;Konr.-Steinbr.-Str.;;;;;;;Gudensberg;;;;;;34281
;Königsberger Weg;;;;;;;Gudensberg;;;;;;34281
;Lamsberger Weg;;;;;;;Gudensberg;;;;;;34281
;Langhausring;;;;;;;Gudensberg;;;;;;34281
;Lessingstraße;;;;;;;Gudensberg;;;;;;34281
;Lucia-Frey-Straße;;;;;;;Gudensberg;;;;;;34281
;Löhner Weg;;;;;;;Gudensberg;;;;;;34281
;Marie-Curie-Straße;;;;;;;Gudensberg;;;;;;34281
;Marktplatz;;;;;;;Gudensberg;;;;;;34281
;Marktstraße;;;;;;;Gudensberg;;;;;;34281
;Metzer Straße;;;;;;;Gudensberg;;;;;;34281
;Metzer Weg;;;;;;;Gudensberg;;;;;;34281
;Nacker Weg;;;;;;;Gudensberg;;;;;;34281
;Obergasse;;;;;;;Gudensberg;;;;;;34281
;Obertor;;;;;;;Gudensberg;;;;;;34281
;Pfarrgasse;;;;;;;Gudensberg;;;;;;34281
;Platanenallee;;;;;;;Gudensberg;;;;;;34281
;Rathausgasse;;;;;;;Gudensberg;;;;;;34281
;Renthof;;;;;;;Gudensberg;;;;;;34281
;Riedwiesen;;;;;;;Gudensberg;;;;;;34281
;Rieslingring;;;;;;;Gudensberg;;;;;;34281
;Rudolphstraße;;;;;;;Gudensberg;;;;;;34281
;Schillerstraße;;;;;;;Gudensberg;;;;;;34281
;Schlesier Weg;;;;;;;Gudensberg;;;;;;34281
;Schloßstraße;;;;;;;Gudensberg;;;;;;34281
;Schweriner Weg;;;;;;;Gudensberg;;;;;;34281
;Schwimmbadweg;;;;;;;Gudensberg;;;;;;34281
;Schwänheit;;;;;;;Gudensberg;;;;;;34281
;Schöne Aussicht;;;;;;;Gudensberg;;;;;;34281
;Silvanerweg;;;;;;;Gudensberg;;;;;;34281
;Sophie-Scholl-Straße;;;;;;;Gudensberg;;;;;;34281
;Sophie-von-Brabant-Straße;;;;;;;Gudensberg;;;;;;34281
;Theodor-Heuss-Straße;;;;;;;Gudensberg;;;;;;34281
;Tiergartenstraße;;;;;;;Gudensberg;;;;;;34281
;Trift;;;;;;;Gudensberg;;;;;;34281
;Töpfenmarkt;;;;;;;Gudensberg;;;;;;34281
;Uhlandstraße;;;;;;;Gudensberg;;;;;;34281
;Ulmenstraße;;;;;;;Gudensberg;;;;;;34281
;Untergasse;;;;;;;Gudensberg;;;;;;34281
;Villaweg;;;;;;;Gudensberg;;;;;;34281
;Weinbergstraße;;;;;;;Gudensberg;;;;;;34281
;Wenigenburg;;;;;;;Gudensberg;;;;;;34281
;Ziegerich;;;;;;;Gudensberg;;;;;;34281
;Zur Mader Heide;;;;;;;Gudensberg;;;;;;34281
;Zur Sternwarte;;;;;;;Gudensberg;;;;;;34281
;Am Hängerborn;;;;;;;Maden;;;;;;34281
;Am Maderstein;;;;;;;Maden;;;;;;34281
;Bergstraße;;;;;;;Maden;;;;;;34281
;Bleichwiesen;;;;;;;Maden;;;;;;34281
;Dammweg;;;;;;;Maden;;;;;;34281
;Fasanenweg;;;;;;;Maden;;;;;;34281
;Hans-Geißer-Straße;;;;;;;Maden;;;;;;34281
;Hängerweg;;;;;;;Maden;;;;;;34281
;Junkersgarten;;;;;;;Maden;;;;;;34281
;Küppelweg;;;;;;;Maden;;;;;;34281
